u,v,key,name,highway,ZMax44mm,ZMax54mm,ZMax71mm,ZMax86mm,ZMax20mm,ZMax198mm,flooded
2188,1818,0,Oulunkyläntie,secondary,,,,,,,20
2188,2189,0,Oulunkyläntie,secondary,,,,,,,20
2064,1823,0,Metsäpurontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2064,1819,0,Rajametsäntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2064,2144,0,Metsäpurontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1947,1827,0,Pakilantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1947,1820,0,Pakilantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2561,1823,0,Pakilantie,"['secondary', 'construction']",0.0,0.0,0.0,0.0,0.0,0.0,
2154,1826,0,Pakilantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2154,1825,0,Pakilantie,secondary,0.22540223463058698,0.22540223463058698,0.22540223463058698,0.22540223463058698,0.17527140541553798,0.22540223463058698,
1826,1827,0,Pakilantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1826,2154,0,Pakilantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1826,218,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2051,2054,0,,trunk_link,0.001209259033203,0.001209259033203,0.001209259033203,0.001209259033203,0.0,0.001209259033203,
2056,1124,0,Kehä I,trunk,0.042003046274864,0.060261155508525996,0.134217853687771,0.186860154412754,0.0,,198
1831,2278,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2278,606,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2278,807,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
1833,2570,0,Veturitie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1833,2335,0,Veturitie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2158,2159,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2158,1836,0,Tattariharjuntie,secondary,0.07192599159973699,0.07192599159973699,0.07192599159973699,0.07192599159973699,0.07192599159973699,0.07192599159973699,
2075,1836,0,Vanha Porvoontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2075,2137,0,Vanha Porvoontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1837,1838,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1837,1839,0,Tattariharjuntie,secondary,0.0,0.024243265390396,0.13046836853027302,0.13046836853027302,0.0,0.13046836853027302,
1839,1840,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1839,1837,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1840,1839,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1840,1841,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1841,2219,0,Tattariharjuntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1841,1840,0,Tattariharjuntie,secondary,0.077170751805681,0.077170751805681,0.077170751805681,0.077170751805681,0.023777559399605,0.077170751805681,
1842,2315,0,Pitkäjärventie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2315,2314,0,Pitkäjärventie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2315,1842,0,Pitkäjärventie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1854,2196,0,Hietalahdenkatu,primary,0.0,0.0,0.0,0.0,0.0,0.0,
1854,1844,0,Hietalahdenkatu,secondary,0.008497238159180001,0.008497238159180001,0.008497238159180001,0.008497238159180001,0.008497238159180001,0.008497238159180001,
2296,2097,0,Myllypurontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2296,1849,0,Myllypurontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1850,2030,0,"['Kehä I', 'Mestarintunneli']",trunk,,,,,,,20
1850,752,0,,trunk_link,,,,,,,20
2196,1747,0,,primary_link,0.0,0.0,0.0,0.0,0.0,0.0,
2196,1748,0,Hietalahdenkatu,primary,0.012256779967335,0.012256779967335,0.012256779967335,0.012256779967335,0.012256779967335,0.012256779967335,
1856,1778,0,Länsiväylä,motorway,,,,,0.20672557820533202,,44
1858,1857,0,Tarhurintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1858,1859,0,Tarhurintie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2460,2466,0,Kehä I,motorway,0.060411214828490996,0.060411214828490996,0.060411214828490996,0.060411214828490996,0.060411214828490996,0.218580773647613,
2461,2462,0,,motorway_link,,,,,,,20
2461,2463,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2542,2181,0,Tallbergin puistotie,tertiary,0.035665512084961,0.035665512084961,0.035665512084961,0.035665512084961,0.035665512084961,0.035665512084961,
2542,1879,0,Tallbergin puistotie,tertiary,0.06990122795105,0.06990122795105,0.06990122795105,0.06990122795105,0.06990122795105,0.06990122795105,
1886,2334,0,Veturitie,primary,0.0,0.0,0.165646621099112,0.25199554215967396,0.0,,198
1886,2333,0,Veturitie,primary,0.23476219177246102,0.23476219177246102,0.264497718535974,,0.23476219177246102,,86
1886,2516,0,Teollisuuskatu,primary,,,,,,,20
2334,2545,0,Veturitie,primary,,,,,0.005426824092865,,44
2234,1887,0,Käskynhaltijantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2234,2410,0,Käskynhaltijantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1898,1915,0,Lintulaaksontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1915,1898,0,Lintulaaksontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1915,1899,0,Lintulaaksontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1899,1915,0,Lintulaaksontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1899,1902,0,Lintulaaksontie,tertiary,0.059996869903704,0.059996869903704,0.059996869903704,0.059996869903704,0.059996869903704,0.059996869903704,
1900,1902,0,Lintulaaksontie,tertiary,0.26809453241546,0.26809453241546,0.26809453241546,0.26809453241546,0.16952113084514003,0.26809453241546,
1900,1901,0,Lintulaaksontie,tertiary,0.22770492886093602,0.22770492886093602,0.22770492886093602,0.22770492886093602,0.22770492886093602,0.22770492886093602,
1901,1909,0,Lintulaaksontie,tertiary,0.066108318559673,0.066108318559673,0.066108318559673,0.066108318559673,0.066108318559673,0.066108318559673,
1901,1900,0,Lintulaaksontie,tertiary,0.22770492886093602,0.22770492886093602,0.22770492886093602,0.22770492886093602,0.22770492886093602,0.22770492886093602,
1909,1910,0,Lintulaaksontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1909,1901,0,Lintulaaksontie,tertiary,0.066108318559673,0.066108318559673,0.066108318559673,0.066108318559673,0.066108318559673,0.066108318559673,
1903,2554,0,Kannistontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2554,1904,0,Kannistontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2554,2455,0,Lipputie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2554,1903,0,Kannistontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1904,2389,0,Keimolantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1904,2490,0,Keimolantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1904,2554,0,Kannistontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2490,1904,0,Keimolantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2490,2363,0,Keimolantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1906,30,0,,motorway_link,0.000265121459961,0.000265121459961,0.000265121459961,0.000265121459961,0.000265121459961,0.000265121459961,
1910,1909,0,Lintulaaksontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1910,2373,0,Lintulaaksontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2152,2163,0,Härkähaantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2152,1916,0,Härkähaantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1917,1154,0,Viilarintie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1930,1921,0,Katriinantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1930,1931,0,Katriinantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2230,1923,0,Latokartanonkaari,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2230,2192,0,Latokartanonkaari,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2430,73,0,,trunk_link,0.0,0.032971831667044996,0.148083734023193,0.148083734023193,0.0,0.148083734023193,
2430,2453,0,Länsimäentie,secondary,0.070376017701015,0.19931763560754198,,,0.0,,71
2430,2431,0,,motorway_link,0.018201574683189,0.101488616096285,0.216600518452432,0.216600518452432,0.0,0.216600518452432,
2430,2454,0,Länsimäentie,secondary,,,,,,,20
2138,2137,0,Vanha Porvoontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2138,1933,0,Vanha Porvoontie,secondary,0.042518144479089,0.042518144479089,0.042518144479089,0.042518144479089,0.042518144479089,0.042518144479089,
2492,759,0,Martinkyläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2492,1937,0,Martinkyläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1938,598,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
1939,2491,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2491,72,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.18007988078699105,
2491,1938,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2376,2539,0,Turbiinitie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2376,2485,0,Aviabulevardi,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2376,1945,0,Aviabulevardi,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2060,1948,0,Leineläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2060,2061,0,Leineläntie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2042,2036,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2042,139,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2112,1952,0,Leikosaarentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2112,2111,0,Leikosaarentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2574,1959,0,Koskelanakseli,construction,0.299225561796459,0.299225561796459,0.299225561796459,0.299225561796459,0.272647671877178,0.299225561796459,
2573,1959,0,Koskelanakseli,construction,0.131461775279862,0.131461775279862,0.131461775279862,0.131461775279862,0.131461775279862,0.131461775279862,
2066,1980,0,Rahtarinkatu,tertiary,0.12430729259765899,0.12430729259765899,0.12430729259765899,0.12430729259765899,0.12430729259765899,0.12430729259765899,
2066,1981,0,Rahtarinkatu,tertiary,0.049612550312404996,0.049612550312404996,0.049612550312404996,0.049612550312404996,0.049612550312404996,0.049612550312404996,
2214,1982,0,Ratatie,tertiary,0.060717030805264006,0.060717030805264006,0.060717030805264006,0.060717030805264006,0.060717030805264006,0.060717030805264006,
2214,1987,0,Ratatie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
1989,2046,0,Vuotie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1989,2122,0,Vuotie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
1991,1994,0,Kallvikintie,secondary,0.065925669741618,0.065925669741618,0.065925669741618,0.065925669741618,0.040751409602152996,0.065925669741618,
1991,2086,0,Kallvikintie,secondary,0.022763515170747997,0.022763515170747997,0.022763515170747997,0.022763515170747997,0.022763515170747997,0.022763515170747997,
1994,1991,0,Kallvikintie,secondary,0.065925669741618,0.065925669741618,0.065925669741618,0.065925669741618,0.040751409602152996,0.065925669741618,
1994,2388,0,Kallvikintie,secondary,0.0,0.0,0.0,0.0,0.0,0.03492392884710399,
2204,2039,0,Kuvuntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2204,2003,0,Saharantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2204,2002,0,"['Ampumaradantie', 'Taisteluradantie']",tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2004,2005,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2004,1454,0,Everstinkatu,"['tertiary', 'trunk_link']",0.0,0.0,0.0,0.0,0.0,0.0,
2015,2038,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2010,2070,0,,motorway_link,0.18100923299789398,0.09382036472518099,0.09382036472518099,0.09382036472518099,0.0013055354356770001,0.09382036472518099,
2551,1862,0,,trunk_link,0.19960689544677698,0.19960689544677698,0.19960689544677698,0.19960689544677698,0.19960689544677698,0.19960689544677698,
2294,2292,0,"['Ratasmyllyntie', 'Myllypurontie']",tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2294,2014,0,Ratasmyllyntie,tertiary,0.020236968994141003,0.020236968994141003,0.020236968994141003,0.020236968994141003,0.020236968994141003,0.020236968994141003,
2016,2021,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2016,2015,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2021,2019,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2017,2021,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2018,2149,0,Kehä I,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2019,2018,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2019,487,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2023,2172,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2023,123,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2172,2004,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2024,2006,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2024,2017,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2026,2027,0,Tarvaspääntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2026,119,0,,motorway_link,0.10011222992451599,0.10011222992451599,0.10011222992451599,0.10011222992451599,0.10011222992451599,0.10011222992451599,
2026,2028,0,Tarvaspääntie,tertiary,,,,,,,20
2176,2177,0,Itsehallintotie,tertiary,0.160606593525659,0.18446889582897302,0.20711042050148104,0.20711042050148104,0.087039217984925,0.20711042050148104,
2176,2028,0,Tarvaspääntie,tertiary,0.040583598456333,0.040583598456333,0.040583598456333,0.040583598456333,0.040583598456333,0.040583598456333,
2176,2487,0,Vermontie,tertiary,0.061325311660767004,0.061325311660767004,0.061325311660767004,0.061325311660767004,0.061325311660767004,0.061325311660767004,
2036,2035,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2036,175,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2284,2282,0,Turunväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
2284,2457,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2040,2039,0,Leipurinniementie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2048,2050,0,Latokartanonsilmukka,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2048,2054,0,"['Latokartanonsilmukka', 'Kivikontie']",tertiary,,,,,,,20
2050,2052,0,Latokartanonkaari,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2050,2049,0,Latokartanonkaari,tertiary,0.0,0.004349827766418,0.16931556400911,,0.0,,86
2050,2048,0,Latokartanonsilmukka,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2054,2053,0,Kivikontie,tertiary,,,,,,,20
2054,2056,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2054,2048,0,"['Latokartanonsilmukka', 'Kivikontie']",tertiary,,,,,,,20
2464,2057,0,Keilaniementie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2340,2067,0,Louhelantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2340,2341,0,Louhelantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2137,2075,0,Vanha Porvoontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2137,2138,0,Vanha Porvoontie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2191,2076,0,Rapakiventie,tertiary,0.238659173416397,0.238659173416397,0.238659173416397,0.238659173416397,0.238659173416397,0.238659173416397,
2191,2344,0,Rapakiventie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2079,2080,0,Kehä III,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2084,2079,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2084,2109,0,Sanomatie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2084,2082,0,Sanomatie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2080,63,0,Kehä III,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2080,2103,0,Kehä III,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2103,2102,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2103,2161,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2083,2082,0,Sanomatie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2083,2081,0,Sanomatie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2085,2081,0,Sanomatie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2085,2372,0,"['Sanomatie', 'Härkähaantie']",tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2082,2083,0,Sanomatie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2082,2084,0,Sanomatie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2109,2084,0,Sanomatie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2109,2368,0,Sanomatie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2372,2163,0,Härkähaantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2372,2085,0,"['Sanomatie', 'Härkähaantie']",tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2089,2088,0,Itäväylä,primary,0.0,0.0,0.0,0.0,0.0,0.0,
2089,2108,0,Itäväylä,primary,0.0,0.0,0.029399871826172,0.029399871826172,0.0,0.029399871826172,
2102,15,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2111,2112,0,Leikosaarentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2111,2239,0,Leikosaarentie,tertiary,0.060713681293249,0.060713681293249,0.060713681293249,0.060713681293249,0.060713681293249,0.060713681293249,
2239,2534,0,Leikosaarentie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2239,2111,0,Leikosaarentie,tertiary,0.010053999271196998,0.010053999271196998,0.010053999271196998,0.010053999271196998,0.010053999271196998,0.010053999271196998,
2379,1939,0,,motorway_link,0.0,0.0,0.047487735748290995,0.10215479998878499,0.0,,198
2379,2429,0,,trunk_link,,,,,,,20
2117,2123,0,Siilitie,tertiary,,,,,,,20
2117,2242,0,Siilitie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2242,2117,0,Siilitie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2242,2243,0,Siilitie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2190,2232,0,Caravellentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2190,2119,0,Caravellentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2187,2125,0,Myllypurontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2187,2292,0,Myllypurontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2132,63,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2134,2162,0,Hämeenlinnanväylä,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2134,2132,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2162,1698,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2162,1885,0,Hämeenlinnanväylä,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2422,2423,0,Tapulikaupungintie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2422,2140,0,Tapulikaupungintie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2163,2152,0,Härkähaantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2163,2372,0,Härkähaantie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2387,2386,0,Kyytitie,secondary,0.014801025390625,0.014801025390625,0.014801025390625,0.014801025390625,0.014801025390625,0.014801025390625,
2387,2156,0,Kyytitie,secondary,0.014801025390625,0.014801025390625,0.014801025390625,0.014801025390625,0.014801025390625,0.014801025390625,
2169,2170,0,Länsimäentie,secondary,0.026617759395403996,0.026617759395403996,0.026617759395403996,0.026617759395403996,0.026617759395403996,0.026617759395403996,
2169,2262,0,Länsimäentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2169,597,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2427,2170,0,Länsimäentie,secondary,0.0,0.0,0.052038178087225995,0.052038178087225995,0.0,0.052038178087225995,
2427,2453,0,Länsimäentie,secondary,0.0,0.0,0.037286665733955,0.037286665733955,0.0,0.037286665733955,
2487,2484,0,Vermontie,tertiary,0.057522857820237,0.057522857820237,0.057522857820237,0.057522857820237,0.057522857820237,0.057522857820237,
2487,2176,0,Vermontie,tertiary,0.061325311660767004,0.061325311660767004,0.061325311660767004,0.061325311660767004,0.061325311660767004,0.061325311660767004,
2443,2420,0,,trunk_link,0.0,0.0,0.0,0.0,0.0,0.0,
2269,2267,0,Lastutie,tertiary,0.061909545591676995,0.061909545591676995,0.061909545591676995,0.061909545591676995,0.061909545591676995,0.061909545591676995,
2269,2182,0,Lastutie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2292,2294,0,"['Ratasmyllyntie', 'Myllypurontie']",tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2292,2187,0,Myllypurontie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2514,148,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2514,149,0,Länsiväylä,motorway,0.0,0.0,0.0,0.0,0.0,,198
2475,265,0,Itäväylä,"['primary', 'trunk']",0.0,0.0,0.0,0.0,0.0,0.0,
2327,2201,0,Vanha Hämeenkyläntie,tertiary,0.11975876460814999,0.11975876460814999,0.12832544722045802,0.163870246994299,0.11975876460814999,,198
2327,2426,0,Vanha Hämeenkyläntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2208,2279,0,Pirkkolantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2208,2280,0,"['Pirjontie', 'Pirkkolantie']",secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2582,621,0,,construction,0.0,0.0,0.0,0.0,0.0,0.0,
2582,2290,0,Tavastkullantie,construction,0.0,0.0,0.0,0.0,0.0,0.0,
2364,2354,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2364,2356,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2348,969,0,Hämeenlinnanväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
2212,1998,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2224,2225,0,Lahdenväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
2224,557,0,Lahdenväylä,motorway,,,,,0.0,,44
2228,2229,0,Malmin kauppatie,secondary,0.0,0.0,0.0,0.025337286790168997,0.0,,198
2228,2437,0,Malmin kauppatie,secondary,,,,,,,20
2324,2233,0,Kartanonkaari,tertiary,0.0,0.028603669255972002,0.047840263517290996,0.047840263517290996,0.0,0.047840263517290996,
2324,2325,0,Kartanonkaari,tertiary,,,,,,,20
2264,2371,0,Tyynenmerenkatu,secondary,0.082560486436675,0.082560486436675,0.082560486436675,0.082560486436675,0.082560486436675,0.082560486436675,
2264,2265,0,Tyynenmerenkatu,secondary,,,,,,,20
2371,2264,0,Tyynenmerenkatu,secondary,0.161179009572194,0.161179009572194,0.161179009572194,0.161179009572194,0.161179009572194,0.161179009572194,
2371,2532,0,Tyynenmerenkatu,secondary,0.22433223361007898,0.22433223361007898,0.22433223361007898,0.22433223361007898,0.214363326969073,0.22433223361007898,
2411,2276,0,Ratasmyllyntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2411,2277,0,Ratasmyllyntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2282,2281,0,Turunväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
2457,2282,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2457,2458,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2287,1245,0,Kehä III,trunk,0.0,0.0,0.0,0.0,0.0,0.0,
2421,2532,0,Länsisatamankatu,tertiary,0.14819921246831,0.14819921246831,0.14819921246831,0.14819921246831,0.14819921246831,0.14819921246831,
2421,2298,0,Länsisatamankatu,tertiary,0.019836664199828997,0.019836664199828997,0.019836664199828997,0.019836664199828997,0.019836664199828997,0.019836664199828997,
2421,2541,0,Atlantinkatu,tertiary,0.18155558407306696,0.251229882240295,0.21294629922555397,0.20754792542356398,0.014850698793738,0.212707665486586,
2517,2518,0,Perkkaantie,secondary,0.081810703693574,0.081810703693574,0.081810703693574,0.081810703693574,0.081810703693574,,198
2517,2486,0,Vermontie,tertiary,0.0022633075714110005,0.0022633075714110005,0.0022633075714110005,0.0022633075714110005,0.0022633075714110005,0.0022633075714110005,
2517,2302,0,Perkkaantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2316,282,0,Lahdenväylä,motorway,0.0,0.0,0.0,0.0,0.0,0.0,
2325,2324,0,Kartanonkaari,tertiary,,,,,,,20
2325,2326,0,Kartanonkaari,tertiary,0.029378890991211003,0.029378890991211003,0.029378890991211003,0.029378890991211003,0.029378890991211003,0.029378890991211003,
2426,2380,0,Vanha Hämeenkyläntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2426,2327,0,Vanha Hämeenkyläntie,tertiary,0.0,0.0,0.0,0.0,0.0,0.0,
2332,1707,0,Veturitie,primary,0.0,0.0,0.0,0.0,0.0,0.0,
2545,2335,0,Veturitie,primary,0.0,0.0,0.027626338769262997,0.027626338769262997,0.0,0.027626338769262997,
2543,2333,0,Veturitie,primary,0.0,0.115015801208404,,,0.0,,71
2543,1886,0,Veturitie,primary,,,,,0.0,,44
2336,1653,0,Merituulentie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2341,2343,0,Louhelantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2341,2340,0,Louhelantie,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
2353,2553,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2353,2360,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2350,1213,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2350,2348,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2360,1214,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2354,2350,0,,motorway_link,0.0,0.0,0.0,0.0,0.0,0.0,
2356,2498,0,"['Keimolanmäentie', 'Keimolanportti']","['tertiary', 'secondary']",0.0,0.0,0.0,0.0,0.0,0.0,
2356,2359,0,Keimolanportti,secondary,0.0,0.0,0.0,0.0,0.0,0.0,
